CUSTOMER_KEY,TRIAL_CUSTOMER_TYPE,CONTROL_GROUP_FLAG,TARIFF_PRODUCT_CD,FEEDBACK_TECH1_PRODUCT_CD,FEEDBACK_TECH2_PRODUCT_CD,LIFESTYLE_AUDIT_PRODUCT_CD,INFERRED_CELL,VERIFIED_CELL,SERVICE_TYPE,GENERAL_SUPPLY_CNT,CONTROLLED_LOAD_CNT,NET_SOLAR_CNT,GROSS_SOLAR_CNT,OTHER_LOAD_CNT,SERVICE_LOC_STATUS_NAME,ASSRTD_CLIMATE_ZONE_CD,ASSRTD_CLIMATE_ZONE_DESC,ASSRTD_DWELLING_TYPE_CD,ASSRTD_GAS_USAGE_GROUP_CD,ASSRTD_ELECTRICITY_USE_GRP_CD,DWELLING_TYPE_CD,DRYER_USAGE_CD,REDUCING_CONSUMPTION_CD,AIRCON_TYPE_CD,NUM_REFRIGERATORS,NUM_ROOMS_HEATED,HAS_GENERATION,HAS_INTERNET_ACCESS,HAS_GAS,HAS_GAS_HEATING,HAS_GAS_HOT_WATER,HAS_GAS_COOKING,HAS_POOLPUMP,HAS_AIRCON,HAS_GAS_OTHER_APPLIANCE,IS_HOME_DURING_DAYTIME,HAS_AGREED_TO_SMS,SMART_METER_INSTALLATION_DATE,LIFESTYLE_AUDIT_PERFORMED_DATE,PROVISIONING_COMPLETE_DATE,OFFER_WITHDRAWN_DATE,ACCEPTANCE_WITHDRAWN_DATE,OPERATION_START_DATE,OPERATION_FINISH_DATE,AGREEMENT_EXIT_REASON
8156681,Network,N,,,,,2,0.0,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,NONE,MED,,1.0,0.0,N,N,N,N,N,N,N,N,N,N,N,17-Jul-12,,,,,,,
8157649,Network,N,,,,,72,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Aug-12,,,,,,,
8158087,Network,N,,,,,2,,Domestic,2,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Jun-12,,,,,,,
8158119,Network,N,,NETPOR,,,74,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,NONE,HI,SplitSystem,2.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,5-May-12,,5-Nov-12,,,5-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8158199,Network,N,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Feb-12,,,,,,,
8158377,Network,N,,NETPOR,,,36,60.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,MED,MED,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,14-Aug-12,,29-Oct-12,,,29-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8158453,Network,N,,NETPOR,,,72,72.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,NONE,MED,,1.0,0.0,N,Y,N,N,N,N,N,N,N,N,N,27-Jul-12,,14-Jun-13,,,14-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8158467,Control,Y,,,,,72,,Domestic,1,0,1,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,28-Apr-12,,,,,,,
8158789,Network,N,NETDPRPPE,,,,98,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,MED,HI,Ducted,2.0,2.0,N,Y,Y,Y,N,N,N,Y,N,N,Y,24-Jan-12,,19-Dec-12,,,19-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
8159075,Network,N,,,,,28,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,1-Jun-12,,,,,,,
8159707,Control,Y,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-Jul-12,,,,,,,
8159985,Network,N,,,,,98,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,11-Feb-12,,,,,,,
8160189,Network,N,,NETPOR,,,86,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,HI,MED,SplitSystem,2.0,1.0,N,Y,Y,Y,N,Y,N,Y,N,N,Y,17-Aug-12,,14-Jun-13,,,14-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8160349,Network,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2-Jul-12,,,,,,,
8160353,Network,N,,,,,8,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,25-Aug-12,,,,,,,
8160423,Network,N,,,,,0,0.0,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,MED,HI,SplitSystem,1.0,0.0,N,N,N,N,N,N,Y,Y,N,N,N,4-Feb-12,,,,,,,
8161047,Network,N,,,,,0,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,1-Mar-12,,,,,,,
8161645,Network,N,,,,,12,,Domestic,2,2,0,1,1,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,8-Feb-13,,,,,,,
8161739,Control,Y,,,,,84,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,13-Jan-12,,,,,,,
8161803,Network,N,,,,,84,96.0,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,HI,MED,SplitSystem,1.0,0.0,N,N,N,N,N,N,N,Y,N,N,Y,28-Apr-12,,,,,,,
8161893,Network,N,,,,,24,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,22-May-12,,,,,,,
8161995,Network,N,,,,,24,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,19-May-12,,,,,,,
8162361,Control,Y,,,,,84,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3-Feb-12,,,,,,,
8162363,Control,Y,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Aug-12,,,,,,,
8162401,Network,N,,,,NETLSA,12,12.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,LOW,LOW,SplitSystem,1.0,1.0,N,N,Y,Y,N,N,N,Y,N,N,N,6-Mar-12,,17-Oct-12,,,17-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8162411,Network,N,,,,,12,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Feb-12,,,,,,,
8162613,Network,N,,,,,0,,Domestic,2,0,0,1,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Jul-12,,,,,,,
8162617,Control,Y,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-Jul-12,,,,,,,
8162625,Network,N,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Jul-12,,,,,,,
8162627,Network,N,,,,,0,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,26-Jul-12,,,,,,,
8162639,Control,Y,,,,,72,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,31-Jul-12,,,,,,,
8162671,Network,N,,,,,36,,Domestic,2,2,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Apr-12,,,,,,,
8162679,Network,N,,,,,12,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-Jul-12,,,,,,,
8162693,Control,Y,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Jul-12,,,,,,,
8162695,Network,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Jul-12,,,,,,,
8162705,Network,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Feb-12,,,,,,,
8162709,Network,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Jul-12,,,,,,,
8162763,Control,Y,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Jul-12,,,,,,,
8162765,Network,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Aug-12,,,,,,,
8162787,Network,N,,NETPOR,,,12,12.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,NONE,NONE,,1.0,0.0,N,Y,Y,N,Y,N,N,N,N,N,Y,23-Jul-12,,14-Jun-13,,,14-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8163651,Network,N,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2-Apr-12,,,,,,,
8163687,Network,N,,,,NETLSA,84,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,LOW,MED,SplitSystem,2.0,0.0,N,N,N,N,N,N,N,Y,N,N,Y,29-Jun-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8163709,Control,Y,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,29-Feb-12,,,,,,,
8163725,Network,N,,,,,84,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-Jun-12,,,,,,,
8163729,Network,N,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,1-Mar-12,,,,,,,
8163939,Control,Y,,,,,96,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,22-Nov-11,,,,,,,
8164145,Network,N,,NETPOR,NETSIHD,,12,0.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,MED,LOW,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,20-Apr-12,,19-Oct-12,,,19-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8164165,Network,N,,NETPOR,,,12,12.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,NONE,MED,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,30-Jun-12,,10-Oct-12,,,10-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8164175,Network,N,,NETPOR,,,84,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,LOW,HI,SplitSystem,1.0,0.0,N,Y,N,N,N,N,Y,Y,N,N,Y,6-Dec-11,,26-Nov-12,,,26-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8164191,Network,N,,NETPOR,,,84,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,MED,HI,,2.0,0.0,N,Y,N,N,N,N,Y,N,N,N,Y,20-Mar-12,,4-Oct-12,,,4-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8164525,Network,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Jul-12,,,,,,,
8164527,Network,N,,NETPOR,,,36,38.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,LOW,HI,Ducted,1.0,0.0,N,Y,Y,N,Y,Y,N,Y,N,N,Y,6-Jul-12,,24-Oct-12,,,24-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8164571,Control,Y,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,6-Jul-12,,,,,,,
8164613,Network,N,,,,,49,,Domestic,2,1,1,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,MED,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,4-Jul-12,,,,,,,
8164629,Network,N,,NETPOR,,,85,85.0,Domestic,1,1,0,0,0,Trial Closed,6,Mild temperate,NotUnit,LOW,HI,SeparateHouse,LOW,HI,Ducted,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,26-Jun-12,,14-Jun-13,,,14-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8164631,Network,N,,NETPOR,,,85,85.0,Domestic,1,0,0,0,0,Trial Closed,6,Mild temperate,NotUnit,LOW,HI,SeparateHouse,LOW,HI,Ducted,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,14-Aug-12,,14-Jun-13,,,14-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8164915,Network,N,,,,,85,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Aug-12,,,,,,,
8164917,Network,N,,NETPOR,,,85,85.0,Domestic,2,0,0,1,0,Trial Closed,6,Mild temperate,NotUnit,LOW,HI,SeparateHouse,NONE,HI,Ducted,3.0,0.0,Y,Y,N,N,N,N,N,Y,N,N,Y,27-Jun-12,,25-Oct-12,,,25-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8164935,Network,N,,,,,85,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3-Jul-12,,,,,,,
8165247,Control,Y,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,15-Feb-12,,,,,,,
8165691,Network,N,,,,,16,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,13-Aug-12,,,,,,,
8165695,Network,N,,,,,16,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,13-Aug-12,,,,,,,
8165925,Control,Y,,,,,86,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,9-Jun-12,,,,,,,
8166299,Network,N,NETDPRPPE,,,,12,14.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,LOW,LOW,,3.0,0.0,N,N,Y,N,Y,Y,N,N,N,N,Y,13-Mar-12,,20-Dec-12,,,20-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
8166325,Control,Y,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,25-Jul-12,,,,,,,
8166335,Control,Y,,,,,72,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,6-Jul-12,,,,,,,
8166677,Control,Y,,,,,14,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,22-Aug-12,,,,,,,
8168363,Network,N,,,,,28,24.0,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,SeparateHouse,NONE,MED,,1.0,1.0,N,N,Y,Y,N,Y,N,N,N,N,N,27-Jul-12,,,,,,,
8168375,Network,N,,,,,64,,Domestic,2,2,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,25-Jul-12,,,,,,,
8168401,Network,N,,NETPOR,,,24,0.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,NONE,HI,Ducted,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,22-Jun-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8168455,Network,N,NETDPRPPE,,,,86,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,NONE,HI,SplitSystem,1.0,0.0,N,Y,Y,N,N,N,Y,Y,N,N,Y,20-Jan-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8168665,Network,N,,NETPOR,,,38,48.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,LOW,HI,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,20-Jul-12,,13-Jun-13,,,13-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8168917,Network,N,,,,,14,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,15-Jun-12,,,,,,,
8168919,Network,N,,NETPOR,,,38,60.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,LOW,NONE,SplitSystem,2.0,0.0,N,Y,N,N,N,N,N,Y,N,N,N,14-Aug-12,,17-Oct-12,,,17-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8168921,Network,N,,,,,74,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Aug-12,,,,,,,
8168965,Network,N,,,,,86,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Aug-12,,,,,,,
8169009,Network,N,NETDPRPPE,,,,2,26.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,NONE,MED,SplitSystem,1.0,0.0,N,Y,Y,N,Y,Y,N,Y,N,N,Y,15-Jun-12,,17-Oct-12,,,17-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8169019,Network,N,,,,,50,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jul-12,,,,,,,
8169037,Network,N,,,,,2,,Domestic,2,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,15-Aug-12,,,,,,,
8169055,Control,Y,,,,,74,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,17-Aug-12,,,,,,,
8169071,Network,N,NETDPRPPE,,,,2,28.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,MED,MED,SplitSystem,3.0,1.0,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,13-Aug-12,,23-Nov-12,,,23-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8169083,Network,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,4-Jun-12,,,,,,,
8169093,Control,Y,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Aug-12,,,,,,,
8169325,Network,N,,,,NETLSA,72,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,MED,MED,,1.0,0.0,N,Y,N,N,N,N,N,N,N,N,N,16-Aug-12,,17-Oct-12,,,17-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8169361,Control,Y,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Aug-12,,,,,,,
8170143,Network,N,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,9-Aug-12,,,,,,,
8170201,Network,N,,NETPOR,,,84,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,MED,MED,SplitSystem,4.0,0.0,N,Y,N,N,N,N,N,Y,N,N,N,20-Jan-12,,14-Jun-13,,,14-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8170205,Network,N,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Jul-12,,,,,,,
8170261,Network,N,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,4-Aug-12,,,,,,,
8170269,Network,N,,NETPOR,,,84,84.0,Domestic,2,0,0,1,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,LOW,HI,Ducted,1.0,0.0,Y,Y,N,N,N,N,N,Y,N,N,Y,30-Mar-12,,26-Nov-12,,,26-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8170357,Network,N,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Jul-12,,,,,,,
8170413,Network,N,,,,,31,,Domestic,1,1,0,0,0,Not a Customer,6,Mild temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,31-Jul-12,,,,,,,
8170415,Control,Y,,,,,25,,Domestic,1,1,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,31-Jul-12,,,,,,,
8170449,Network,N,NETDPRPPE,,,,74,102.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,Unit,NONE,MED,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,31-May-12,,2-Oct-12,,,2-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8170499,Network,N,,,,,74,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,31-May-12,,,,,,,
8170635,Network,N,,NETPOR,,,36,48.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,LOW,LOW,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,N,16-Aug-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8170675,Network,N,NETDPRPPE,,,,36,36.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,NONE,HI,Ducted,1.0,0.0,N,Y,Y,N,N,Y,N,Y,N,N,Y,16-Aug-12,,20-Dec-12,,,20-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
8170677,Network,N,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,21-Jun-12,,,,,,,
8170683,Network,N,,,,,36,36.0,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,LOW,MED,Ducted,2.0,0.0,N,N,Y,N,N,Y,N,Y,N,N,Y,2-Apr-12,,,,,,,
8170697,Control,Y,,,,,72,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,17-Aug-12,,,,,,,
